run_key,run_label,step,epoch,epoch_from_420,diffusion_loss,distogram_loss,total_loss
biasnorm,AF3 atom pair bias baseline,42263,422,2,0.4779,1.179,0.9912
biasnorm,AF3 atom pair bias baseline,42264,422,2,0.4798,1.237,0.9967
biasnorm,AF3 atom pair bias baseline,42265,422,2,0.4879,1.175,1.011
biasnorm,AF3 atom pair bias baseline,42266,422,2,0.4848,1.259,1.007
biasnorm,AF3 atom pair bias baseline,42267,422,2,0.4821,1.283,1.003
biasnorm,AF3 atom pair bias baseline,42268,422,2,0.4746,1.227,0.986
biasnorm,AF3 atom pair bias baseline,42269,422,2,0.4717,1.239,0.9805
biasnorm,AF3 atom pair bias baseline,42270,422,2,0.4657,1.222,0.9681
biasnorm,AF3 atom pair bias baseline,42271,422,2,0.477,1.176,0.9893
biasnorm,AF3 atom pair bias baseline,42272,422,2,0.4659,1.213,0.9681
biasnorm,AF3 atom pair bias baseline,42273,422,2,0.471,1.191,0.9777
biasnorm,AF3 atom pair bias baseline,42274,422,2,0.4705,1.197,0.9768
biasnorm,AF3 atom pair bias baseline,42275,422,2,0.4572,1.237,0.9515
biasnorm,AF3 atom pair bias baseline,42276,422,2,0.4612,1.195,0.9583
biasnorm,AF3 atom pair bias baseline,42277,422,2,0.446,1.21,0.9283
biasnorm,AF3 atom pair bias baseline,42278,422,2,0.4682,1.169,0.9714
biasnorm,AF3 atom pair bias baseline,42279,422,2,0.4541,1.245,0.9456
biasnorm,AF3 atom pair bias baseline,42280,422,2,0.4531,1.24,0.9434
biasnorm,AF3 atom pair bias baseline,42281,422,2,0.4545,1.23,0.9459
biasnorm,AF3 atom pair bias baseline,42282,422,2,0.4552,1.212,0.9468
biasnorm,AF3 atom pair bias baseline,42283,422,2,0.446,1.235,0.9291
biasnorm,AF3 atom pair bias baseline,42284,422,2,0.4482,1.181,0.9319
biasnorm,AF3 atom pair bias baseline,42285,422,2,0.4463,1.216,0.9291
biasnorm,AF3 atom pair bias baseline,42286,422,2,0.4403,1.166,0.9156
biasnorm,AF3 atom pair bias baseline,42287,422,2,0.4444,1.202,0.9248
biasnorm,AF3 atom pair bias baseline,42288,422,2,0.4524,1.161,0.9396
biasnorm,AF3 atom pair bias baseline,42289,422,2,0.4324,1.169,0.8999
biasnorm,AF3 atom pair bias baseline,42290,422,2,0.4398,1.172,0.9147
biasnorm,AF3 atom pair bias baseline,42291,422,2,0.44,1.142,0.9143
biasnorm,AF3 atom pair bias baseline,42292,422,2,0.4278,1.236,0.8928
biasnorm,AF3 atom pair bias baseline,42293,422,2,0.4268,1.225,0.8904
biasnorm,AF3 atom pair bias baseline,42294,422,2,0.4395,1.215,0.9154
biasnorm,AF3 atom pair bias baseline,42295,422,2,0.4315,1.241,0.9002
biasnorm,AF3 atom pair bias baseline,42296,422,2,0.4242,1.225,0.8852
biasnorm,AF3 atom pair bias baseline,42297,422,2,0.4159,1.167,0.8668
biasnorm,AF3 atom pair bias baseline,42298,422,2,0.4238,1.162,0.8825
biasnorm,AF3 atom pair bias baseline,42299,422,2,0.4137,1.258,0.8652
biasnorm,AF3 atom pair bias baseline,42300,422,2,0.4195,1.256,0.8766
biasnorm,AF3 atom pair bias baseline,42301,423,3,0.4065,1.211,0.8494
biasnorm,AF3 atom pair bias baseline,42302,423,3,0.4025,1.231,0.842
biasnorm,AF3 atom pair bias baseline,42303,423,3,0.4061,1.242,0.8495
biasnorm,AF3 atom pair bias baseline,42304,423,3,0.4137,1.198,0.8633
biasnorm,AF3 atom pair bias baseline,42305,423,3,0.4139,1.19,0.8635
biasnorm,AF3 atom pair bias baseline,42306,423,3,0.4018,1.221,0.8402
biasnorm,AF3 atom pair bias baseline,42307,423,3,0.4062,1.17,0.8476
biasnorm,AF3 atom pair bias baseline,42308,423,3,0.4026,1.254,0.8429
biasnorm,AF3 atom pair bias baseline,42309,423,3,0.4031,1.177,0.8416
biasnorm,AF3 atom pair bias baseline,42310,423,3,0.3987,1.226,0.8343
biasnorm,AF3 atom pair bias baseline,42311,423,3,0.3934,1.198,0.8228
biasnorm,AF3 atom pair bias baseline,42312,423,3,0.3917,1.156,0.818
biasnorm,AF3 atom pair bias baseline,42313,423,3,0.3773,1.21,0.7908
biasnorm,AF3 atom pair bias baseline,42314,423,3,0.3886,1.2,0.8132
biasnorm,AF3 atom pair bias baseline,42315,423,3,0.3879,1.203,0.8119
biasnorm,AF3 atom pair bias baseline,42316,423,3,0.3848,1.179,0.8049
biasnorm,AF3 atom pair bias baseline,42317,423,3,0.3872,1.264,0.8122
biasnorm,AF3 atom pair bias baseline,42318,423,3,0.3779,1.176,0.7911
biasnorm,AF3 atom pair bias baseline,42319,423,3,0.3801,1.169,0.7953
biasnorm,AF3 atom pair bias baseline,42320,423,3,0.3757,1.273,0.7896
biasnorm,AF3 atom pair bias baseline,42321,423,3,0.3795,1.21,0.7954
biasnorm,AF3 atom pair bias baseline,42322,423,3,0.3731,1.213,0.7827
biasnorm,AF3 atom pair bias baseline,42323,423,3,0.3608,1.266,0.7596
biasnorm,AF3 atom pair bias baseline,42324,423,3,0.3674,1.171,0.77
biasnorm,AF3 atom pair bias baseline,42325,423,3,0.3604,1.274,0.759
biasnorm,AF3 atom pair bias baseline,42326,423,3,0.3665,1.209,0.7692
biasnorm,AF3 atom pair bias baseline,42327,423,3,0.3715,1.236,0.7801
biasnorm,AF3 atom pair bias baseline,42328,423,3,0.362,1.255,0.7617
biasnorm,AF3 atom pair bias baseline,42329,423,3,0.3698,1.182,0.775
biasnorm,AF3 atom pair bias baseline,42330,423,3,0.3514,1.232,0.7397
biasnorm,AF3 atom pair bias baseline,42331,423,3,0.3535,1.274,0.7452
biasnorm,AF3 atom pair bias baseline,42332,423,3,0.3575,1.23,0.7519
biasnorm,AF3 atom pair bias baseline,42333,423,3,0.3513,1.163,0.7375
biasnorm,AF3 atom pair bias baseline,42334,423,3,0.354,1.161,0.7429
biasnorm,AF3 atom pair bias baseline,42335,423,3,0.3488,1.308,0.7369
biasnorm,AF3 atom pair bias baseline,42336,423,3,0.3502,1.168,0.7354
biasnorm,AF3 atom pair bias baseline,42337,423,3,0.3489,1.215,0.7342
biasnorm,AF3 atom pair bias baseline,42338,423,3,0.35,1.188,0.7356
biasnorm,AF3 atom pair bias baseline,42339,423,3,0.3354,1.236,0.7079
biasnorm,AF3 atom pair bias baseline,42340,423,3,0.3301,1.243,0.6975
biasnorm,AF3 atom pair bias baseline,42341,423,3,0.346,1.161,0.7268
biasnorm,AF3 atom pair bias baseline,42342,423,3,0.3366,1.287,0.7118
biasnorm,AF3 atom pair bias baseline,42343,423,3,0.3416,1.167,0.7183
